SpineBase_x,SpineBase_y,SpineBase_z,SpineMid_x,SpineMid_y,SpineMid_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,SpineShoulder_x,SpineShoulder_y,SpineShoulder_z,HandTipLeft_x,HandTipLeft_y,HandTipLeft_z,ThumbLeft_x,ThumbLeft_y,ThumbLeft_z,HandTipRight_x,HandTipRight_y,HandTipRight_z,ThumbRight_x,ThumbRight_y,ThumbRight_z
0.1405387,-0.1434892,2.446326,0.454002,-0.08278728,2.523223,0.7537306,-0.02442609,2.583839,0.8435584,0.03583086,2.646403,0.6275789,0.1424361,2.635484,0.727368,-0.02737191,2.479423,0.8199165,-0.2008217,2.329977,0.8572817,-0.2154722,2.303751,0.6690795,-0.1545875,2.470707,0.8515247,-0.2063031,2.326101,0.6108769,-0.1657139,2.347285,0.5447253,-0.1516386,2.408604,0.1296633,-0.09792552,2.426537,0.0001563317,-0.2623561,2.156842,-0.3716423,-0.2494569,2.044364,-0.3463672,-0.3048194,1.933917,0.145948,-0.1856057,2.392246,-0.1810971,-0.1259233,2.392942,-0.3783546,-0.2813743,2.408567,-0.353874,-0.3368912,2.297966,0.6811811,-0.03845586,2.571903,0.8922377,-0.2276555,2.276992,0.8936097,-0.2008806,2.297833,0.4750948,-0.1375716,2.376366,0.559579,-0.09864551,2.393712
0.1417399,-0.1111878,2.511072,0.460168,-0.1246032,2.608456,0.7682395,-0.1375663,2.695068,0.8788303,-0.1308313,2.754196,0.5895136,0.02070313,2.78394,0.547336,-0.09080938,2.559493,0.3333007,-0.124411,2.441065,0.2789143,-0.1352,2.426525,0.6770533,-0.1688899,2.556872,0.5208924,-0.1883166,2.402264,0.419816,-0.2238063,2.244716,0.3869083,-0.2359419,2.195913,0.1410599,-0.07486708,2.478634,0.05686826,-0.2075092,2.343075,-0.328966,-0.1787674,2.425932,-0.3110699,-0.2721896,2.373178,0.1401433,-0.1439913,2.477611,-0.1536255,-0.1797098,2.329589,-0.5200565,-0.2148641,2.210274,-0.4989735,-0.3075616,2.158172,0.6925783,-0.1345378,2.67546,0.2113454,-0.1509027,2.365526,0.3072818,-0.1937656,2.41645,0.3664199,-0.2401885,2.161604,0.3656723,-0.2365197,2.144724
0.1518597,-1.027529,2.763572,0.4503109,-1.037398,2.79708,0.7397441,-1.044092,2.817108,0.8615404,-1.039182,2.718444,0.6976537,-0.9184337,2.899187,0.4343533,-0.8734462,2.869092,0.1409857,-0.7980212,2.844146,0.05436072,-0.7956542,2.855238,0.7034226,-1.080939,2.720038,0.8943035,-0.9929346,2.539426,1.079648,-0.9310687,2.355065,1.083911,-0.9397467,2.349136,0.1375806,-0.9716057,2.765858,0.02696615,-0.7454796,2.87971,-0.2072016,-1.017675,2.830953,-0.261245,-0.9968625,2.680975,0.1604516,-1.055827,2.685796,-0.1774456,-1.011631,2.508288,-0.51974,-0.9489374,2.390326,-0.4612095,-0.9582132,2.279382,0.6686355,-1.043231,2.814758,-0.03371517,-0.769568,2.845955,0.05810465,-0.8422709,2.825459,1.103231,-0.9312075,2.333491,1.063358,-0.9566883,2.297997
0.157357,-0.09368108,1.64985,0.2309371,0.07746959,1.920414,0.3018949,0.2415571,2.180686,0.2057813,0.3204084,2.223172,0.2683969,-0.01014106,1.518754,0.09555757,-0.02246399,1.373307,-0.04202153,-0.08154776,1.209109,-0.0568353,-0.08434705,1.157606,0.4571869,0.1879724,2.173702,0.3358983,0.2978062,2.154897,0.1770352,0.274103,2.145491,0.1476254,0.2718799,2.154638,0.1579525,-0.09809928,1.528477,-0.1230466,-0.1321738,1.251387,-0.4866518,-0.2427102,0.7833748,-0.4401352,-0.2282704,0.6909199,0.1516047,-0.08593296,1.712096,-0.0497909,-0.1288764,1.372135,-0.101134,-0.2043674,1.136913,-0.0184022,-0.1826644,1.170929,0.2844148,0.2012284,2.117454,-0.06532088,-0.09912348,1.116428,-0.05577604,-0.05184961,1.135435,0.1125784,0.2614289,2.14514,0.1478429,0.2362125,2.137866
0.1588269,-0.09007458,1.650923,0.2322672,0.07858837,1.920488,0.3030255,0.2406832,2.180062,0.2112934,0.3251628,2.223533,0.2802751,-0.01452231,1.522678,0.1029765,-0.02146102,1.382535,-0.03500367,-0.07954317,1.218313,-0.05364315,-0.08059011,1.168247,0.4583151,0.1870999,2.173076,0.3518177,0.3073463,2.154116,0.1984255,0.2590424,2.147553,0.1784624,0.256423,2.152854,0.1599766,-0.09424733,1.526792,-0.1201975,-0.131403,1.249207,-0.6228243,-0.2058572,1.011026,-0.5566717,-0.2096323,0.897979,0.1527023,-0.08235002,1.715871,-0.04829838,-0.1260878,1.375776,-0.1021105,-0.2032687,1.135738,-0.01930991,-0.1817362,1.169738,0.285694,0.200879,2.117015,-0.06298289,-0.09753818,1.132196,-0.06053166,-0.06458108,1.112167,0.1333206,0.2481933,2.149659,0.1899492,0.22051,2.134714
0.1620594,-0.1114915,2.582427,0.4583217,-0.120034,2.686928,0.7518305,-0.1251765,2.769588,0.8595988,-0.145876,2.800042,0.5732467,0.03299298,2.858362,0.440775,0.1317345,2.666385,0.2521557,0.2641451,2.58424,0.2046445,0.310183,2.569865,0.6283564,-0.1423191,2.610317,0.4732718,-0.1224895,2.409889,0.3569412,-0.1563119,2.233446,0.3188686,-0.1677911,2.178367,0.1634565,-0.08811755,2.532926,-0.09817315,-0.01144196,2.654807,-0.4145945,-0.1272732,2.462224,-0.3983444,-0.2225967,2.415402,0.1523595,-0.1319802,2.565646,-0.2639722,-0.1781294,2.435822,-0.6398084,-0.2149202,2.329457,-0.7108721,-0.2114987,2.321662,0.6788076,-0.1245914,2.751876,0.1570145,0.3658885,2.559903,0.1739944,0.30243,2.577101,0.2986478,-0.1723182,2.143982,0.2971677,-0.1697093,2.126258
0.1625063,-0.09155113,1.649319,0.2377485,0.07701609,1.918858,0.3103367,0.2388483,2.178196,0.2171427,0.321278,2.222368,0.282099,-0.01475082,1.523098,0.1053096,-0.02235805,1.38231,-0.03352603,-0.07985733,1.218613,-0.05333715,-0.08016434,1.168989,0.4656083,0.1852675,2.171202,0.3575899,0.3042176,2.15147,0.2046818,0.2544868,2.147254,0.1863359,0.253311,2.15153,0.1646004,-0.095387,1.524202,-0.1178361,-0.1324361,1.248974,-0.6311863,-0.2072618,1.010515,-0.5631886,-0.2102638,0.8984915,0.1546908,-0.08423312,1.715537,-0.04760275,-0.1275977,1.37618,-0.1039416,-0.2044899,1.135864,-0.02130546,-0.1828815,1.170129,0.2925645,0.199113,2.115211,-0.06105136,-0.09028575,1.128216,-0.05456846,-0.05126467,1.137891,0.1222742,0.2450111,2.139735,0.1902463,0.2183575,2.135667
0.1626157,-0.1420825,2.476749,0.4625781,-0.08184946,2.535445,0.7538887,-0.02459695,2.584006,0.8434001,0.03600119,2.646765,0.6275055,0.1425538,2.635605,0.7274293,-0.02715993,2.479528,0.819117,-0.2007284,2.329647,0.8561171,-0.215705,2.30258,0.6693717,-0.1532765,2.470626,0.8514068,-0.2062039,2.325911,0.610754,-0.1656538,2.347106,0.5449731,-0.153417,2.407133,0.173058,-0.08757135,2.47154,0.0133452,-0.2163995,2.197701,-0.3584982,-0.2034948,2.085564,-0.3369306,-0.2599671,1.974447,0.1470392,-0.1937204,2.418738,-0.2012206,-0.1299361,2.383434,-0.3984951,-0.2855026,2.399082,-0.3771273,-0.3412668,2.288008,0.682458,-0.03829169,2.573057,0.8892441,-0.2270832,2.276512,0.8783337,-0.2005782,2.285108,0.4752879,-0.1417547,2.376724,0.5505689,-0.09592753,2.393574
0.1716637,-0.1702594,2.428559,0.4910846,-0.09230483,2.489604,0.7995921,-0.01628129,2.539599,0.9016241,-0.02732579,2.628722,0.6256365,0.009622915,2.406625,0.7017208,-0.1356124,2.323271,0.5872482,-0.2553238,2.382132,0.5389022,-0.2136996,2.408346,0.649722,-0.09192402,2.405492,0.7116634,-0.2466563,2.330062,0.8676936,-0.186832,2.475986,0.8933945,-0.2125547,2.514669,0.1483778,-0.1115206,2.389838,-0.2226025,-0.1770647,2.265273,-0.5899354,-0.1377002,2.225645,-0.6310072,-0.1814753,2.140645,0.1862116,-0.2229942,2.39524,-0.128819,-0.2173401,2.318226,-0.5043869,-0.1816053,2.375912,-0.5644673,-0.1777998,2.251425,0.7239313,-0.03507899,2.529115,0.4907877,-0.2135318,2.39407,0.571034,-0.2117942,2.391216,0.9418154,-0.2111857,2.533043,0.8817604,-0.1992086,2.51075
0.1731377,-0.1232995,2.429017,0.4694571,-0.07319151,2.512583,0.7539156,-0.02358471,2.584682,0.8422457,0.03834227,2.647914,0.6270643,0.1430857,2.635942,0.7259332,-0.02784341,2.480548,0.8188413,-0.2012506,2.331292,0.855287,-0.2154706,2.303941,0.6693302,-0.1545967,2.472876,0.8515951,-0.2059789,2.326677,0.6108807,-0.1658961,2.347985,0.5476587,-0.1510673,2.413298,0.1796836,-0.06320266,2.401902,0.001272111,-0.2744498,2.213502,-0.3832362,-0.2622946,2.224209,-0.3533116,-0.3170986,2.114477,0.1597864,-0.1791475,2.387703,-0.1308309,-0.05912309,2.220885,-0.3920857,-0.1367325,2.129211,-0.3617515,-0.1933142,2.019391,0.6845089,-0.03631295,2.569271,0.8919222,-0.2275745,2.276192,0.890384,-0.1982619,2.2975,0.4768594,-0.1388309,2.381634,0.5549831,-0.09894231,2.394967
0.1873479,-0.1323897,2.435216,0.4779934,-0.07418254,2.517385,0.7546446,-0.0225581,2.585668,0.8418452,0.04067056,2.649104,0.626103,0.1443512,2.636953,0.7248298,-0.02709534,2.482068,0.8160812,-0.2008755,2.332146,0.8537,-0.2153116,2.304465,0.6709848,-0.1492879,2.473233,0.8497766,-0.2056803,2.327896,0.6089021,-0.1669667,2.349599,0.546067,-0.1515787,2.413672,0.1796589,-0.06655636,2.407951,0.0136606,-0.2768148,2.205413,-0.3710183,-0.264598,2.21483,-0.3425722,-0.3203784,2.105469,0.1896855,-0.19656,2.393363,-0.09906457,-0.1348998,2.228665,-0.3604572,-0.2121484,2.137019,-0.44684,-0.1788682,2.164706,0.6873245,-0.03645814,2.572258,0.8894683,-0.2271387,2.277083,0.8802221,-0.1984701,2.288802,0.4765683,-0.142148,2.383134,0.5533321,-0.09731276,2.394816
0.2033508,-0.1062786,2.639427,0.4564261,-0.08218393,2.696797,0.7006342,-0.0603289,2.744233,0.8015005,0.00685095,2.76673,0.5425644,0.06689818,2.729668,0.3600323,0.1742057,2.697099,0.1883955,0.1703831,2.633195,0.1486685,0.1579513,2.618807,0.7315803,-0.1796446,2.706279,0.5024027,-0.1899725,2.602864,0.4774465,-0.2385273,2.423176,0.4135426,-0.2128853,2.382205,0.1849883,-0.05774388,2.627927,-0.1381497,-0.1551234,2.332675,-0.4393704,-0.1757544,2.157963,-0.4044907,-0.2184168,2.040695,0.2150537,-0.1517863,2.585871,-0.01965212,0.03985863,2.453904,-0.38504,-0.08354811,2.42793,-0.4184228,-0.1158074,2.291905,0.640928,-0.06509312,2.734246,0.09363487,0.1256631,2.584005,0.137655,0.1290813,2.591364,0.3751196,-0.2105277,2.370086,0.4140957,-0.196849,2.350362
0.2094308,-0.2708126,1.857927,0.3229453,-0.2806762,1.602682,0.4304884,-0.2906511,1.338284,0.5191926,-0.2573261,1.280223,0.224972,-0.28728,1.295791,0.2749921,-0.2472868,1.112318,0.4899051,-0.2991369,1.001662,0.5456332,-0.2849742,0.886066,0.4529994,-0.3554071,1.28359,0.4614283,-0.1948437,1.420107,0.3633017,-0.2348545,1.191403,0.4398763,-0.2749195,1.151518,0.1767756,-0.2463321,1.857076,0.2102553,-0.218297,1.44696,0.08574155,0.01882118,1.546717,0.04162581,-0.08083267,1.558714,0.2328289,-0.2890972,1.787613,0.2834536,-0.2402229,1.389735,0.1115873,-0.2538317,1.722864,0.01305465,-0.2854182,1.633465,0.404762,-0.2883814,1.406599,0.5814754,-0.2766497,0.8448331,0.5880261,-0.3184283,0.8790001,0.4380818,-0.2750529,1.132586,0.4315889,-0.2689159,1.131596
0.2120021,-0.2623948,1.7791,0.3207422,-0.2851824,1.581026,0.4238058,-0.3025541,1.371597,0.5117402,-0.269513,1.313837,0.217887,-0.2987925,1.33184,0.2678458,-0.2546588,1.139768,0.474077,-0.2915965,1.006255,0.5464861,-0.2862926,0.8873118,0.4463449,-0.3672362,1.31692,0.4660044,-0.183663,1.323115,0.3410675,-0.243007,1.112447,0.3790062,-0.2859371,1.095107,0.1974146,-0.2428276,1.79873,0.4513158,-0.1514541,1.601382,0.1613071,-0.1328544,1.604849,0.2359117,-0.12468,1.658534,0.2186422,-0.2702957,1.699661,0.2916512,-0.2508037,1.362195,0.1193953,-0.2565607,1.695906,0.002838336,-0.2777353,1.666199,0.3992611,-0.2982879,1.426543,0.5791711,-0.2747356,0.842284,0.5994877,-0.3340292,0.9040303,0.3179493,-0.2661729,1.047033,0.3002375,-0.2531554,1.037376
0.2154381,-0.1406274,2.636037,0.4581063,-0.0992591,2.695547,0.6968547,-0.06094847,2.745856,0.7971442,0.002871583,2.765341,0.6016734,0.05332018,2.753457,0.3880434,0.1729366,2.719759,0.2130701,0.1776405,2.659813,0.1565875,0.1662137,2.631111,0.7305573,-0.1704619,2.680193,0.4964072,-0.1886257,2.590541,0.4213539,-0.01962421,2.690274,0.3828692,-0.005668256,2.642838,0.1989234,-0.09298895,2.619099,-0.1410412,-0.1523702,2.3392,-0.4360761,-0.1782044,2.165972,-0.4041278,-0.2275034,2.051757,0.226746,-0.184405,2.583914,-0.0008799303,0.02879938,2.483343,-0.3657131,-0.09433673,2.457425,-0.4012627,-0.1205642,2.320385,0.6385684,-0.0711813,2.735305,0.09731841,0.136895,2.596782,0.1197477,0.162802,2.588,0.3061554,0.02832143,2.641652,0.4276705,0.03330621,2.6962
0.2180909,-0.1465492,2.634073,0.4615925,-0.09681192,2.696862,0.6967579,-0.05458381,2.747807,0.7986968,0.007913452,2.771008,0.5441502,0.07157598,2.73924,0.359669,0.1722419,2.701381,0.1887749,0.1724111,2.635502,0.1332718,0.1516057,2.6131,0.7344404,-0.1712291,2.691855,0.5036175,-0.1901799,2.594591,0.6738274,-0.1546333,2.611063,0.7652634,-0.145282,2.679845,0.1987304,-0.10174,2.615057,-0.1395821,-0.153212,2.3318,-0.4381722,-0.175684,2.155897,-0.4049847,-0.2215365,2.039867,0.2315144,-0.1891074,2.58421,0.0150877,0.03316008,2.477187,-0.3505862,-0.09025463,2.451279,-0.3904234,-0.117964,2.316236,0.6392561,-0.06421214,2.736948,0.08771526,0.1283373,2.582788,0.1062488,0.1566235,2.579286,0.8050401,-0.1292295,2.658077,0.7174714,-0.1613304,2.68136
0.2263349,-0.1292575,2.434372,0.4926057,-0.07679754,2.514609,0.7534565,-0.02392753,2.583738,0.844025,0.035573,2.645838,0.7010854,0.08027633,2.622459,0.7757431,-0.08498636,2.447361,0.7847683,-0.2539982,2.380689,0.7889247,-0.3104692,2.362082,0.6695092,-0.1522343,2.470608,0.850778,-0.2077879,2.327018,0.6103026,-0.1671793,2.348158,0.543765,-0.1521094,2.407057,0.2077976,-0.06526503,2.407485,-0.01886673,-0.2372582,2.23257,-0.3896741,-0.2251483,2.116318,-0.3594011,-0.2823902,2.008169,0.2439984,-0.1892933,2.382482,-0.08309136,-0.2019533,2.240643,-0.3471326,-0.204289,2.123639,-0.3175221,-0.2618552,2.015343,0.6879405,-0.0369034,2.568788,0.8028256,-0.3069708,2.330566,0.7910075,-0.286814,2.336198,0.4749807,-0.1386374,2.374351,0.5569344,-0.09851796,2.392244
0.2344877,-0.2355457,2.502036,0.4942801,-0.1172823,2.547127,0.7376724,-0.006435475,2.595303,0.8361285,0.04317883,2.646752,0.6307002,0.139723,2.633204,0.7277038,-0.03247124,2.47842,0.8327238,-0.1926328,2.322712,0.8600753,-0.2126828,2.301737,0.6782555,-0.1238499,2.473891,0.8503336,-0.2075555,2.322834,0.6077422,-0.1877918,2.346998,0.5389455,-0.1712029,2.412229,0.1962853,-0.185256,2.504974,0.04243018,-0.1669303,2.196394,-0.3257604,-0.1575925,2.072131,-0.316357,-0.2181758,1.962173,0.2677623,-0.2763429,2.429936,-0.1180116,-0.1597504,2.36343,-0.5003363,-0.2866853,2.284893,-0.4558843,-0.2779485,2.144161,0.6787798,-0.03346095,2.583996,0.8920341,-0.2289946,2.278023,0.8745,-0.193434,2.291124,0.4699724,-0.1792986,2.378267,0.545459,-0.120093,2.390188
0.2364603,-0.9278508,2.768628,0.5580504,-0.9391328,2.768388,0.8702652,-0.9457502,2.756119,1.03765,-0.9838406,2.762773,0.8313102,-0.7734726,2.762903,0.555615,-0.7532511,2.777253,0.2629452,-0.7231082,2.692513,0.163768,-0.7223606,2.688381,0.6867552,-1.05158,2.659097,0.8063013,-1.041343,2.457175,0.5314342,-1.032308,2.479315,0.4548472,-1.036122,2.504091,0.2452398,-0.8434989,2.741389,0.01846874,-0.6743686,2.651185,-0.2196522,-0.9437614,2.673523,-0.307247,-0.9116955,2.549888,0.2211609,-0.9860376,2.719644,-0.09751489,-1.007304,2.495273,-0.4558476,-1.015886,2.421139,-0.5140827,-0.9705138,2.32505,0.7939548,-0.9452166,2.761395,0.09591936,-0.6904025,2.644788,0.1667124,-0.6658028,2.68516,0.3651372,-1.081225,2.497987,0.4269512,-1.018699,2.400072
0.237361,-0.0848476,1.780478,0.05697999,-0.1180247,1.848625,-0.119763,-0.1502308,1.907991,-0.2229842,-0.1380664,1.926417,-0.04503487,-0.2127703,1.880752,0.07855354,-0.2124899,1.810543,0.1199754,-0.04473076,1.751587,0.151603,-0.04057406,1.745236,-0.08366969,-0.04418669,1.891923,-0.09107293,0.02034911,2.049189,-0.09431601,0.1191636,2.193016,-0.08187005,0.1623611,2.193,0.2408982,-0.1192898,1.756296,0.5078872,-0.06634361,1.589103,0.7415536,-0.1488054,1.360812,0.6575859,-0.1482367,1.387483,0.2272168,-0.04827109,1.755751,0.5070648,0.03693767,1.63775,0.666167,-0.1028424,1.441566,0.6411898,-0.1152717,1.347065,-0.0759225,-0.1424868,1.894651,0.1839971,-0.01772617,1.746099,0.113409,-0.0001603629,1.749063,-0.04285226,0.1835607,2.153661,-0.103281,0.1198317,2.144956
0.2383594,-0.1319776,2.638701,0.467835,-0.09221716,2.695906,0.6974117,-0.05586504,2.744498,0.7967776,0.007185698,2.766505,0.6200259,0.063892,2.766499,0.4002462,0.1637874,2.707008,0.2200294,0.1744031,2.645702,0.1522975,0.1618854,2.621737,0.7316023,-0.1686813,2.679882,0.4982552,-0.1902421,2.589417,0.6201997,-0.1514926,2.45628,0.6615844,-0.1388454,2.415622,0.2241905,-0.08333751,2.612773,-0.1268209,-0.1505449,2.343759,-0.4397978,-0.1770996,2.159985,-0.407546,-0.2276077,2.046598,0.2499139,-0.1769237,2.59696,0.08250286,0.08558961,2.494829,-0.2830163,-0.0379042,2.469116,-0.3348138,-0.07466054,2.342492,0.6405016,-0.0650679,2.734227,0.09546428,0.1329044,2.584829,0.1014349,0.1500716,2.582667,0.5821507,-0.1065778,2.406198,0.6991695,-0.09624781,2.4613
0.2399203,-0.2444747,1.838606,0.3328547,-0.2551787,1.634423,0.4114981,-0.2778038,1.414381,0.498472,-0.2436289,1.357247,0.2057658,-0.2740211,1.374403,0.2852403,-0.2660912,1.129676,0.5092273,-0.2890748,1.028518,0.547365,-0.287442,0.8868936,0.4341027,-0.3425455,1.359757,0.4540997,-0.1596632,1.367582,0.4761139,-0.2683448,1.154522,0.4946097,-0.2812701,1.079299,0.1948167,-0.2404591,1.812682,0.4350767,-0.2120302,1.577884,0.1696081,-0.2144917,1.684328,0.1427881,-0.3093886,1.648685,0.2756306,-0.2396871,1.795766,0.2634485,-0.2284363,1.449469,0.09182172,-0.2342925,1.782817,0.06664559,-0.329039,1.747068,0.3931621,-0.2722893,1.471788,0.5799296,-0.2750887,0.8417788,0.6180116,-0.336024,0.9134,0.5151396,-0.2859534,0.9955499,0.5314171,-0.256457,1.082394
0.2432993,-0.1889981,2.485701,0.480088,-0.07897381,2.552062,0.7139835,0.02807567,2.607967,0.7967893,0.09545937,2.673985,0.6682214,0.138942,2.622179,0.7490643,-0.03651262,2.462313,0.8210654,-0.2205734,2.3532,0.8376073,-0.1970772,2.312877,0.6737985,-0.115026,2.473636,0.8425199,-0.1900687,2.32203,0.5980414,-0.2023523,2.32159,0.5081732,-0.1985918,2.386032,0.2181308,-0.1417394,2.472037,-0.03045554,-0.1777118,2.244029,-0.4000132,-0.1593697,2.126853,-0.3820947,-0.2172306,2.016163,0.2662122,-0.2323213,2.427047,-0.1224554,-0.1433846,2.352742,-0.4812907,-0.2348464,2.239579,-0.4636222,-0.2335146,2.093402,0.6564111,0.001782375,2.596235,0.870313,-0.2220719,2.274285,0.8579122,-0.1707002,2.293563,0.4543876,-0.2070899,2.339057,0.502368,-0.1499712,2.363804
0.2492414,-0.2167771,2.474896,0.4924866,-0.1057426,2.542797,0.7273025,0.002419057,2.599538,0.8218324,0.05821327,2.649555,0.6309218,0.1404474,2.633783,0.7267194,-0.03151256,2.478574,0.8313401,-0.1923407,2.323984,0.8260202,-0.2033466,2.322681,0.6669815,-0.12178,2.472955,0.8452658,-0.2037894,2.32501,0.6030775,-0.1842487,2.349009,0.5402002,-0.1671285,2.415986,0.2224327,-0.1672062,2.449732,-0.0477497,-0.1823391,2.248727,-0.4145009,-0.1671531,2.122211,-0.3979928,-0.2284808,2.014017,0.2698905,-0.2623795,2.429212,-0.1147162,-0.1587346,2.359256,-0.4969232,-0.2856369,2.28076,-0.452594,-0.2769173,2.140274,0.6697648,-0.02430362,2.587432,0.8571113,-0.2268464,2.279211,0.8638814,-0.1797248,2.305778,0.4707394,-0.1712268,2.385725,0.540174,-0.1204969,2.390074
0.2502007,-0.2066769,1.861186,0.3335355,-0.2454807,1.641472,0.4119275,-0.2801684,1.409729,0.4989761,-0.2461047,1.352546,0.2061747,-0.2763824,1.369762,0.3785886,-0.2618767,1.302785,0.4713203,-0.2747779,1.069278,0.5157962,-0.2923722,0.9991304,0.4345283,-0.3449057,1.3551,0.4875196,-0.315205,1.13794,0.53092,-0.2477307,0.9673417,0.5472993,-0.2801594,0.881756,0.2110755,-0.194353,1.83483,0.4931924,-0.07630393,1.859895,0.2286499,-0.0798861,1.966061,0.2308035,-0.08562101,1.846283,0.2797792,-0.2112578,1.81853,0.264165,-0.2310768,1.46047,0.09260745,-0.2369248,1.793756,0.06793001,-0.3315068,1.766553,0.3933025,-0.2720564,1.469789,0.5124696,-0.2894286,0.9003085,0.5277786,-0.2634744,0.9474,0.5653802,-0.2338721,0.8217166,0.5848512,-0.317517,0.8738
0.2525604,-0.2014626,1.883222,0.2862647,-0.2324191,1.570888,0.3260988,-0.2677603,1.247703,0.408376,-0.2204974,1.213425,0.2605818,-0.1968305,1.343466,0.3386752,-0.2215446,1.144611,0.3882736,-0.2212695,1.332161,0.4058756,-0.2219099,1.398272,0.3381264,-0.3401081,1.21839,0.3699978,-0.1538391,1.187717,0.3525566,-0.269687,0.9676529,0.3402761,-0.2834483,0.9511879,0.2201192,-0.1503578,1.830406,0.02042793,-0.2440697,2.015171,0.1814031,-0.2454871,1.770235,0.1003469,-0.2155211,1.820649,0.2757545,-0.2451572,1.867339,0.1032002,-0.2091923,1.447391,0.4304212,-0.3224653,1.258503,0.3899369,-0.2944241,1.115834,0.3116308,-0.2612211,1.32752,0.4485223,-0.2209956,1.423617,0.3712402,-0.2206592,1.36322,0.3103841,-0.319203,0.900421,0.3365068,-0.3254095,0.9853
0.2718801,-0.2012381,2.455491,0.5151952,-0.0848468,2.521642,0.7486768,0.02794493,2.578509,0.8201298,0.1039551,2.650954,0.6953806,0.1428441,2.605978,0.6828018,-0.05852531,2.456264,0.6220665,-0.2824149,2.378896,0.5663964,-0.290302,2.361203,0.8216708,-0.126063,2.644644,0.7071202,-0.1861757,2.42476,0.8710955,-0.2186245,2.529814,0.8922197,-0.2171002,2.516014,0.2280438,-0.1408543,2.432664,-0.1178839,-0.1838316,2.259784,-0.4806327,-0.160219,2.123992,-0.4410826,-0.2037967,2.009917,0.3087585,-0.2566223,2.412966,0.04796427,-0.08347004,2.307799,-0.3290119,-0.1600452,2.307856,-0.4100302,-0.1657934,2.200598,0.6915507,0.0002378814,2.566153,0.5404654,-0.2887535,2.343372,0.5809741,-0.2932289,2.354221,0.9425651,-0.2260392,2.519859,0.8697979,-0.2072398,2.508125
0.275705,-0.1936879,2.138678,0.3405429,-0.1847237,1.883102,0.4005503,-0.1745421,1.616932,0.4599759,-0.1378714,1.549585,0.2867119,-0.1616078,1.691417,0.446546,-0.1423054,1.530945,0.5395033,-0.1997028,1.304701,0.5524652,-0.2142334,1.22742,0.3485599,-0.2776648,1.623263,0.4950489,-0.1305104,1.492792,0.5300255,-0.1681248,1.284038,0.5609941,-0.205349,1.222309,0.2533994,-0.1429036,2.114631,0.2780888,-0.01737525,2.358676,0.2749477,0.06403286,2.077049,0.295279,0.05653988,2.157636,0.2870209,-0.2385459,2.097646,0.4006906,-0.05463997,1.604345,0.3095594,-0.3314222,1.617569,0.3885501,-0.4030001,1.567038,0.3864185,-0.1773389,1.685522,0.5708669,-0.2329443,1.147347,0.5105026,-0.2400307,1.239762,0.5795409,-0.2238752,1.142684,0.5260054,-0.2247425,1.209879
0.2937848,-0.2128517,2.132983,0.3629999,-0.2051416,1.869126,0.426833,-0.1966577,1.592915,0.4867381,-0.1607739,1.524955,0.2986764,-0.1484231,1.699779,0.4497999,-0.1128288,1.49705,0.5307655,-0.1813214,1.269302,0.556676,-0.2077225,1.200734,0.4272839,-0.3037768,1.606156,0.5492357,-0.1414624,1.453482,0.5912058,-0.1696179,1.23665,0.5885147,-0.203421,1.168761,0.2567324,-0.1736464,2.110754,0.2988886,-0.02999124,2.344237,0.2956861,0.05146124,2.062619,0.314474,0.03923069,2.143116,0.3175288,-0.2584824,2.077218,0.4260496,-0.07629168,1.579884,0.3346728,-0.3529567,1.593125,0.4130976,-0.4240379,1.542814,0.4116859,-0.1992748,1.664179,0.5702139,-0.2231091,1.123456,0.525556,-0.2325177,1.199067,0.6125278,-0.2318088,1.095898,0.54879,-0.2102023,1.152414
