SpineBase_x,SpineBase_y,SpineBase_z,SpineMid_x,SpineMid_y,SpineMid_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,SpineShoulder_x,SpineShoulder_y,SpineShoulder_z,HandTipLeft_x,HandTipLeft_y,HandTipLeft_z,ThumbLeft_x,ThumbLeft_y,ThumbLeft_z,HandTipRight_x,HandTipRight_y,HandTipRight_z,ThumbRight_x,ThumbRight_y,ThumbRight_z
-0.1574148,-0.3238382,2.594794,-0.1960416,0.04565738,2.622689,-0.2322562,0.4030291,2.633994,-0.2611296,0.5397497,2.693105,-0.3705033,0.2323474,2.539163,-0.4241226,-0.07149445,2.561621,-0.3706611,-0.283519,2.651358,-0.3869228,-0.2917842,2.590515,-0.05071341,0.2426894,2.568915,0.07107396,-0.001190062,2.610059,0.03948211,-0.316447,2.509498,0.06353571,-0.3943948,2.532452,-0.2295726,-0.3249134,2.546175,-0.2666326,-0.6455153,2.577109,-0.2083806,-0.9818665,2.59094,-0.2286688,-0.8633093,2.517028,-0.07986924,-0.3116848,2.55465,-0.0007933913,-0.6277761,2.425527,0.05208062,-0.9200686,2.238629,0.0004114583,-0.805315,2.207389,-0.2235715,0.3153046,2.634026,-0.3866744,-0.3234768,2.575071,-0.3816912,-0.2888274,2.5598,0.08941048,-0.4857451,2.53486,0.03720107,-0.4066245,2.461667
-0.1555301,-0.1211858,1.105502,-0.1475525,0.2162034,1.091627,-0.1445855,0.526466,1.060123,-0.181517,0.429481,1.116421,-0.277965,0.4317383,1.134301,-0.3446873,0.1495726,1.205877,-0.4052344,-0.1195063,1.184454,-0.4112947,-0.1361689,1.177764,-0.00289221,0.4676247,1.009598,0.04828862,0.2162561,0.8376284,0.03407787,0.2107374,0.7870859,-0.001742883,0.1927347,0.7092773,-0.2206848,-0.1208912,1.089114,-0.3186791,-0.3877453,0.9746778,-0.2094854,-0.6655363,0.9936649,-0.2097521,-0.5140929,0.9657848,-0.0824938,-0.1141313,1.043412,-0.00401216,-0.4001087,1.015815,0.1070752,-0.7773244,1.088416,0.06069085,-0.8000454,0.9670538,-0.1449392,0.4523365,1.069828,-0.418236,-0.1610074,1.185415,-0.4211962,-0.131,1.175667,0.02116787,0.2294107,0.6038002,0.05381541,0.205099,0.6538
-0.149369,-1.303807,4.611003,-0.1016144,-1.006916,4.588409,-0.05568574,-0.7133899,4.547788,0.0382433,-0.6373391,4.62824,-0.2156611,-0.7992583,4.524178,-0.2278069,-1.027369,4.432093,-0.06958314,-0.8880621,4.486111,-0.06967387,-0.8361337,4.489048,0.08761223,-0.7628065,4.538835,0.1562687,-0.9622054,4.564222,0.1182484,-1.156325,4.636616,0.1366853,-1.1921,4.624023,-0.2481501,-1.267835,4.550737,-0.2124234,-1.377728,4.35719,-0.2605185,-1.622204,4.428232,-0.2140856,-1.611784,4.240428,-0.04786887,-1.315867,4.586715,-0.3179723,-1.243594,4.336403,-0.5423296,-1.155324,4.099757,-0.4491531,-1.264393,4.097629,-0.06698813,-0.7861334,4.560916,0.02529394,-0.7649996,4.509606,-0.04056414,-0.9205549,4.4765,0.1424211,-1.202838,4.606333,0.1358729,-1.185014,4.596539
-0.1286078,-0.4654299,3.528157,-0.1421588,-0.1242308,3.60426,-0.1558378,0.2091125,3.666503,-0.1234164,0.3491179,3.695568,-0.2961354,0.08612732,3.564083,-0.355249,-0.1684193,3.463103,-0.3337852,-0.4272573,3.365908,-0.3234858,-0.4975281,3.368106,0.01551281,0.02425225,3.698281,0.06458746,-0.2489395,3.65503,0.07064126,-0.4836448,3.525645,0.06116509,-0.5274048,3.504003,-0.197856,-0.44583,3.453233,-0.2521313,-0.9409637,3.398204,-0.2867924,-1.271784,3.345545,-0.2427521,-1.356617,3.228769,-0.05684824,-0.4740982,3.517694,-0.1188056,-0.9431803,3.511169,-0.142286,-1.291011,3.465028,-0.1027836,-1.365601,3.333308,-0.1525249,0.1267234,3.653601,-0.3225855,-0.5712258,3.357158,-0.366865,-0.4903137,3.356187,0.04488733,-0.6030902,3.482751,0.03433225,-0.5148751,3.447818
-0.1275335,-0.3402157,3.297388,-0.1368545,-0.0425267,3.331541,-0.1463011,0.2490989,3.353951,-0.1254527,0.3885603,3.343943,-0.2843269,0.1436576,3.282722,-0.3611406,-0.06342554,3.252872,-0.2234766,-0.1416576,3.051268,-0.213455,-0.1106445,3.003012,0.01102877,0.1230045,3.405121,0.05513705,-0.1005895,3.404037,0.01624808,-0.03779262,3.179324,-0.022503,-0.02136979,3.127446,-0.1911007,-0.3329779,3.23421,-0.2314077,-0.6091632,3.24887,-0.2791139,-0.8806193,3.442781,-0.2355241,-0.9099805,3.313242,-0.06167157,-0.340229,3.29004,-0.008212124,-0.5972415,3.147908,-0.0003949102,-0.8708638,3.104558,0.0404575,-0.8994184,2.975123,-0.1440038,0.1769764,3.350675,-0.1816642,-0.06750116,2.982503,-0.2462871,-0.04752063,2.995182,-0.03142891,-0.01269901,3.087844,0.001082082,-0.000646699,3.127
-0.1049966,-0.2230227,2.104968,-0.1111023,0.1235151,2.162487,-0.1167867,0.4555563,2.203199,-0.132028,0.6114435,2.214465,-0.2879692,0.293908,2.22808,-0.3296546,0.008155065,2.183258,-0.3140925,-0.2368374,2.070364,-0.2993124,-0.3029016,2.051847,0.05866314,0.3161238,2.131669,0.1336069,0.05224288,2.038192,0.1229229,-0.1695968,1.907864,0.113601,-0.2396218,1.883241,-0.1810765,-0.2280698,2.086796,-0.1588359,-0.6111455,1.882905,-0.166449,-0.9792574,1.685851,-0.1978571,-0.9861594,1.518387,-0.02457359,-0.2088681,2.037183,0.07608499,-0.6101891,2.001816,0.1453947,-0.9906427,2.116208,0.1323844,-1.077564,2.009616,-0.1154918,0.374416,2.195737,-0.2721548,-0.3869905,2.00903,-0.3012872,-0.3364722,2.0526,0.104413,-0.321051,1.866077,0.06864763,-0.2324664,1.88565
-0.08627219,-0.2983856,2.245274,-0.0791989,0.08086295,2.28018,-0.0721154,0.4452449,2.298357,-0.05647267,0.5836358,2.37055,-0.2341186,0.287658,2.235796,-0.3556744,0.02620782,2.291821,-0.3188194,-0.3128835,2.256395,-0.3089956,-0.3905547,2.256332,0.08024158,0.2533068,2.196579,0.1515525,-0.01266465,2.21082,0.1450897,-0.3484153,2.192727,0.1341662,-0.4016118,2.181231,-0.161692,-0.2933838,2.207322,-0.2056064,-0.5879961,2.179717,-0.1811784,-0.9093884,1.966967,-0.1880575,-0.9362442,1.805897,-0.007336565,-0.2915312,2.193846,0.02130725,-0.6244503,2.167243,0.02553169,-0.885839,2.153881,0.01450486,-0.91436,1.99192,-0.07392984,0.3561208,2.29662,-0.3225183,-0.4683913,2.234464,-0.2740518,-0.3456395,2.187875,0.1276078,-0.4802085,2.145982,0.09504031,-0.3602623,2.117588
-0.06703976,-0.1135968,1.587467,-0.07446192,0.2187877,1.597222,-0.08106353,0.5334595,1.592453,-0.1288306,0.6708984,1.609512,-0.2267595,0.4386291,1.655418,-0.2616661,0.1603527,1.697297,-0.2840154,-0.09687646,1.663968,-0.2976793,-0.1707565,1.646199,0.05450784,0.3985067,1.519712,0.1314596,0.1520375,1.440955,0.1038814,-0.0489022,1.358141,0.08870926,-0.09400385,1.342077,-0.1417687,-0.1183697,1.582659,-0.131309,-0.4373972,1.55369,-0.1400918,-0.7861758,1.527924,-0.1887297,-0.8520384,1.465097,0.01122134,-0.1032089,1.513935,0.102337,-0.4215676,1.518098,0.2848397,-0.7745835,1.584471,0.2704828,-0.8583259,1.532621,-0.07954638,0.457119,1.595902,-0.2840551,-0.24597,1.633488,-0.2703451,-0.1837573,1.599667,0.08418795,-0.1563459,1.327447,0.0506475,-0.08666503,1.344796
-0.06138292,-0.1096467,1.56525,-0.07149791,0.2241068,1.577574,-0.08305379,0.5400717,1.575547,-0.07015641,0.6740267,1.574917,-0.2502663,0.395717,1.533245,-0.4550323,0.2584103,1.497929,-0.6214961,0.1970245,1.38316,-0.7020527,0.1723532,1.34098,0.09730915,0.4071936,1.59539,0.3131824,0.2996961,1.643333,0.5160657,0.2728922,1.617751,0.6076524,0.262285,1.608392,-0.1482311,-0.109414,1.512127,-0.2007974,-0.4273353,1.514893,-0.2478326,-0.7861654,1.54093,-0.2216235,-0.8118352,1.397,0.02889936,-0.1045785,1.539857,0.09301235,-0.4305247,1.540178,0.171034,-0.7679263,1.564906,0.1881076,-0.7940325,1.42053,-0.08034225,0.4634619,1.578292,-0.7699813,0.146751,1.311595,-0.6928642,0.1722992,1.278643,0.6868623,0.2602486,1.613125,0.6225052,0.250422,1.563574
-0.05764671,-0.9610132,4.030499,-0.03697615,-0.6603331,4.050393,-0.0166374,-0.3633625,4.05333,-0.05009437,-0.2458635,4.177414,-0.2176239,-0.3936199,4.049083,-0.311837,-0.6379717,4.054621,-0.3441154,-0.8394207,4.111401,-0.3348597,-0.8683276,4.109045,0.09981272,-0.3919762,4.053954,0.1869155,-0.5892314,4.010537,0.2614393,-0.3836473,3.976171,0.2864868,-0.3157587,3.969102,-0.128852,-0.9425635,4.016574,-0.1126638,-1.186921,3.702103,-0.1491286,-1.535183,3.573828,-0.1505448,-1.545446,3.421902,0.01536881,-0.960507,3.968264,0.01973303,-1.296888,4.023361,-0.1010801,-1.49414,3.567535,-0.1050261,-1.474217,3.412752,-0.02161701,-0.4373392,4.054821,-0.3373819,-0.9168847,4.119445,-0.2857244,-0.8814425,4.00425,0.2902237,-0.2422225,3.985573,0.2846045,-0.3136841,3.943024
-0.0537019,-0.8334118,2.848954,-0.04907642,-0.5084597,2.909191,-0.04432919,-0.1889372,2.954132,0.006295496,-0.1444831,3.140597,-0.06976746,-0.3012657,2.709397,-0.2169228,-0.5051504,2.620206,-0.08906108,-0.6274226,2.531704,-0.06277271,-0.6337105,2.552314,-0.0393434,-0.3075145,2.703534,0.01215869,-0.54917,2.600453,-0.09504909,-0.3944574,2.641001,-0.0611549,-0.3448679,2.629017,-0.1372276,-0.8301566,2.822388,-0.1979195,-1.173666,2.691183,-0.067068,-1.399311,2.841773,-0.1144196,-1.44683,2.75759,0.03127225,-0.8146133,2.800137,-0.08647473,-1.138303,2.687013,-0.01514658,-1.416298,2.591997,0.003187995,-1.305082,2.556675,-0.04554274,-0.2681822,2.945584,-0.04220686,-0.6537941,2.553905,-0.02126568,-0.6056638,2.543625,-0.05562727,-0.2704453,2.678889,0.005335292,-0.3416994,2.584945
-0.05313788,-0.1184029,1.644214,-0.07767902,0.2100542,1.631333,-0.09920765,0.5225134,1.605572,-0.08450962,0.6607337,1.594137,-0.2642098,0.3879371,1.584181,-0.4431703,0.1811869,1.564211,-0.5793664,0.04430582,1.480332,-0.6240481,0.01657761,1.444117,0.08049654,0.4021209,1.632382,0.2811576,0.2473886,1.66416,0.4662991,0.1608911,1.624882,0.547767,0.1249902,1.60813,-0.1405437,-0.1247461,1.59403,-0.176357,-0.4446727,1.590024,-0.2015391,-0.8076243,1.581877,-0.2165741,-0.8789521,1.501073,0.03718062,-0.1065313,1.61617,0.1178654,-0.4289528,1.608413,0.2146786,-0.7882053,1.614983,0.2446859,-0.8596383,1.542393,-0.09413504,0.4466365,1.614208,-0.7001908,-0.02718824,1.417005,-0.6165063,-0.02395635,1.382286,0.6302506,0.08964714,1.612559,0.5759688,0.1096894,1.622667
-0.04150628,-0.4247204,3.295412,-0.05906019,-0.07870401,3.351208,-0.07611583,0.2591603,3.391426,-0.03813703,0.3997039,3.41546,-0.224986,0.1348023,3.302515,-0.2948609,-0.1452892,3.215064,-0.2827298,-0.3970895,3.130103,-0.2842069,-0.4595523,3.139063,0.09581879,0.1041226,3.423923,0.1544851,-0.1885556,3.395839,0.1680856,-0.3991498,3.281141,0.1591849,-0.4602123,3.277804,-0.1121765,-0.4082647,3.224051,-0.126417,-0.9021689,3.195547,-0.1035633,-1.250149,3.143863,-0.05466622,-1.351421,3.036997,0.03020468,-0.4302055,3.281312,0.05096768,-0.9813178,3.24888,0.08112191,-1.358226,3.180037,0.06110051,-1.392961,3.050716,-0.07195463,0.1757407,3.384181,-0.2986817,-0.5328594,3.123324,-0.3142962,-0.47207,3.09725,0.1528125,-0.5437723,3.245884,0.1286691,-0.4491304,3.226955
-0.04113129,-0.1744893,2.794181,-0.07283057,0.1238167,2.811291,-0.1032698,0.4142703,2.816299,-0.08790628,0.5534549,2.815273,-0.2582071,0.2918601,2.778554,-0.3058141,0.03804978,2.711354,-0.293263,-0.1572109,2.606115,-0.2867727,-0.2166028,2.588309,0.07069162,0.2825009,2.869129,0.1379284,0.03416955,2.873945,0.2209738,-0.156579,2.801741,0.2142997,-0.1930419,2.77666,-0.1131114,-0.175172,2.73955,-0.072471,-0.5123841,2.681575,-0.05010363,-0.8271307,2.690378,-0.02071259,-0.8561709,2.554704,0.03185594,-0.1693651,2.776779,0.1001467,-0.5255063,2.731838,0.02570878,-0.8093401,2.893465,0.06971593,-0.7951337,2.73738,-0.09579,0.3427375,2.817204,-0.2660324,-0.29033,2.577941,-0.2491922,-0.2144527,2.5765,0.2259347,-0.2683644,2.764631,0.2053312,-0.1946935,2.73781
-0.03516611,-0.7209353,3.227096,-0.0307054,-0.3939768,3.282813,-0.02621597,-0.07256457,3.323781,-0.004527179,0.02062563,3.369062,-0.1793797,-0.1993798,3.321258,-0.2924271,-0.2489444,3.460967,-0.1388796,-0.2803468,3.319154,-0.1368959,-0.3258836,3.224649,0.09473857,-0.1966835,3.290069,0.08109683,-0.4442926,3.153408,0.1607478,-0.6287482,3.150323,0.1438142,-0.6797296,3.11933,-0.09342889,-0.7163113,3.191146,-0.1194863,-1.077758,3.215604,-0.1572189,-1.365282,3.187409,-0.1032213,-1.351706,3.045026,0.02394099,-0.7083385,3.185962,0.04882442,-1.008289,2.925907,0.01919485,-1.326392,2.731913,0.06045532,-1.37793,2.654297,-0.02734833,-0.1522471,3.316185,-0.07585778,-0.3610173,3.163246,-0.1241146,-0.2616616,3.183364,0.1460838,-0.7271221,3.095646,0.1653274,-0.6729703,3.124667
-0.03116948,-0.3096885,2.542241,-0.04214148,0.02491068,2.61111,-0.05237276,0.3486798,2.664032,-0.03599898,0.5043253,2.669843,-0.228668,0.2151904,2.611023,-0.2824748,-0.04985691,2.51482,-0.2466549,-0.3202773,2.409125,-0.2363145,-0.3574152,2.377039,0.1303076,0.2174071,2.657543,0.1911916,-0.06685504,2.575397,0.2071767,-0.2849606,2.440685,0.1895724,-0.3341676,2.40552,-0.1096776,-0.3050646,2.483937,-0.108245,-0.7532253,2.542011,-0.1130056,-1.128379,2.684396,-0.122744,-1.250888,2.607466,0.04828671,-0.3039276,2.514604,0.1321679,-0.7501051,2.313768,0.1625064,-1.071755,2.212991,0.165111,-1.132151,2.09918,-0.04987511,0.2691843,2.653406,-0.2325999,-0.416679,2.35154,-0.2684596,-0.3535145,2.326676,0.1744059,-0.4145778,2.358105,0.1519524,-0.306423,2.367412
-0.02497716,-0.6044782,2.861692,-0.04552371,-0.2863813,2.936018,-0.06350099,0.02438216,2.999191,-0.105408,0.1489207,3.044483,-0.2208209,-0.1255258,2.989729,-0.248966,-0.3717793,2.852534,-0.2819546,-0.5925521,2.747657,-0.2927427,-0.6556987,2.715483,0.1019926,-0.05767803,2.881522,0.1964553,-0.3046537,2.755809,0.1679257,-0.5133321,2.616575,0.1718363,-0.5323197,2.582051,-0.09272152,-0.6069363,2.863549,-0.02287216,-0.9594815,2.726895,-0.05565028,-1.330934,2.620194,-0.1861871,-1.362991,2.578341,0.04348981,-0.5860959,2.784456,0.05004676,-0.9504885,2.738679,0.1565776,-1.34831,2.785766,0.1837781,-1.39118,2.628105,-0.05915286,-0.05245967,2.986234,-0.3038024,-0.7124494,2.686481,-0.3387763,-0.6337708,2.68475,0.1912583,-0.588424,2.552488,0.1172389,-0.5716165,2.620375
-0.02227372,-0.1250018,1.849859,-0.006754755,0.2010029,1.843588,0.009609352,0.512304,1.82203,-0.05167271,0.6473332,1.840946,-0.1259737,0.4388762,1.903956,-0.1592776,0.1677678,1.968304,-0.1870444,-0.0647648,1.927215,-0.1927084,-0.1305269,1.89923,0.1213292,0.3875241,1.749816,0.1812935,0.15231,1.67143,0.1265923,-0.04391942,1.595841,0.1040865,-0.1028425,1.603405,-0.09244946,-0.1270368,1.852924,-0.0974443,-0.4620506,1.813976,-0.1395666,-0.8069618,1.771252,-0.2065615,-0.8890426,1.722772,0.04906644,-0.1176453,1.76874,0.1529381,-0.4330751,1.767986,0.1974474,-0.8141277,1.780667,0.1489007,-0.8819432,1.708292,0.005499161,0.4364733,1.829889,-0.2036089,-0.1930439,1.865704,-0.2184893,-0.1354575,1.8462,0.08526219,-0.1710298,1.58377,0.04905327,-0.066128,1.644076
-0.01805118,-0.6542997,2.885423,-0.01748285,-0.3249993,2.973663,-0.01631626,-0.003060155,3.047441,-0.02430383,0.1214691,3.123415,-0.1833834,-0.1773719,3.015895,-0.2445221,-0.4593879,3.064852,-0.237698,-0.7169101,3.086259,-0.2377239,-0.7359281,3.085328,0.1150795,-0.1296419,2.877577,0.2567481,-0.3877355,2.808391,0.2716015,-0.6199264,2.833002,0.2698694,-0.6376382,2.832806,-0.08208033,-0.6437796,2.878455,0.06960081,-0.9324891,2.687002,-0.05221632,-1.16251,2.471696,-0.03139488,-1.236367,2.406182,0.04655372,-0.6463859,2.812253,-0.07794792,-0.9912987,2.840735,0.006414298,-1.338363,2.800191,-0.01967404,-1.268728,2.645806,-0.0166685,-0.08267915,3.031657,-0.2171905,-0.771037,3.061162,-0.2025167,-0.7258962,3.058125,0.2896155,-0.6738684,2.844009,0.2292567,-0.6284753,2.7953
-0.01234337,-0.1096191,1.623725,-0.001219995,0.2348406,1.661031,0.009450034,0.5602341,1.683347,-0.06795181,0.6943272,1.688507,-0.1490497,0.4053749,1.76487,-0.2299647,0.1428925,1.85982,-0.2873132,-0.0623992,1.769062,-0.3321217,-0.1127779,1.731811,0.1563486,0.4243176,1.560644,0.2753703,0.2090996,1.506475,0.152596,-0.009744364,1.421453,0.1030851,-0.0398687,1.412884,-0.08011955,-0.1282631,1.62804,0.004007787,-0.4980339,1.456095,0.2299515,-0.7556195,1.745741,0.2266237,-0.8559601,1.779802,0.05640473,-0.08542872,1.538256,0.01468343,-0.4108186,1.469289,-0.1442955,-0.8216677,1.30689,-0.2004838,-0.8337699,1.181129,0.006840174,0.4812969,1.680109,-0.3375793,-0.176254,1.709648,-0.3534043,-0.09217921,1.700918,0.05897303,-0.07630547,1.402985,0.0335913,0.002929592,1.402135
-0.003823417,-0.6890244,3.419814,-0.02110154,-0.3656425,3.513815,-0.03825134,-0.04609191,3.592628,-0.01768617,0.06831267,3.686644,-0.09823988,-0.1422195,3.444657,-0.1296281,-0.3679292,3.292322,-0.0675559,-0.5909836,3.204951,-0.03685504,-0.6486464,3.21614,0.06461933,-0.1477648,3.618161,0.09850734,-0.4205278,3.558825,0.03601556,-0.6471419,3.40145,0.04244195,-0.6607289,3.304394,-0.05205264,-0.6811719,3.387019,0.04051078,-0.9675546,3.202734,-0.2129214,-1.231915,3.178269,-0.2056828,-1.337355,3.106565,0.04520604,-0.6831439,3.382679,0.009313185,-1.07854,3.317857,0.07635556,-1.332598,3.24834,0.03369354,-1.427517,3.170889,-0.03372081,-0.1254805,3.575296,-0.01811583,-0.7159028,3.202027,0.008717794,-0.6201746,3.24575,0.04378358,-0.6855404,3.263812,0.04126807,-0.6989567,3.295177
0,0,0,0,0,0,0,0,0,0.05034798,-0.01527699,0.2483151,0,0,0,0.07155406,-0.03838382,0.2795978,0.1205737,-0.05230254,0.5180305,0.09364556,-0.1142708,0.5238307,0,0,0,0.0599445,-0.0197363,0.2842277,0.1181081,-0.03774834,0.5202276,0.1382505,-0.04401029,0.6028045,0,0,0,0.09486113,-0.03298976,0.4557318,0.9227685,-0.6910921,4.370232,1.012992,-0.7249213,4.27331,0,0,0,0.09486113,-0.03298976,0.4557318,0.8887787,-0.671413,4.401571,0.8668109,-0.7389323,4.315673,0,0,0,0.07579724,-0.08699061,0.4775707,0.1209641,-0.07724231,0.4979758,0.1294415,0.01101354,0.5899099,0.1214599,0.006566033,0.5719208
0.002212703,-0.1203034,1.660836,0.002944056,0.2100069,1.655731,0.001468216,0.5250799,1.636534,0.03153671,0.6573294,1.629302,-0.1657113,0.3946596,1.59638,-0.3541567,0.2081002,1.571816,-0.49615,0.07651101,1.487791,-0.5501266,0.02960492,1.458351,0.176559,0.3913368,1.684957,0.3354438,0.1985423,1.736714,0.5101763,0.09010782,1.719148,0.5877307,0.05062749,1.70948,-0.08470264,-0.111007,1.603128,-0.1440233,-0.4356286,1.576106,-0.2028559,-0.8002338,1.577767,-0.1690784,-0.8284332,1.436601,0.08739433,-0.1245749,1.639967,0.1515402,-0.4491662,1.636631,0.2185947,-0.8100291,1.64982,0.2555785,-0.8777497,1.575883,0.001821497,0.448527,1.643594,-0.6268505,-0.01777676,1.425878,-0.5411298,-0.01704308,1.396629,0.6616787,0.01270375,1.718537,0.602079,0.02270188,1.738556
0.03441001,-0.6994236,2.682824,-0.07415311,-0.4337766,2.695473,-0.1915596,-0.1787293,2.691705,-0.1961153,-0.03504051,2.765413,-0.2835131,-0.2485691,2.738794,-0.3145198,-0.4221571,2.797278,-0.1541498,-0.3152634,2.822819,-0.1011719,-0.2802717,2.83555,-0.04996172,-0.2119457,2.624388,-0.1298521,-0.3991692,2.491626,-0.2703145,-0.5281385,2.451446,-0.3199394,-0.5674764,2.450572,-0.03052956,-0.7257578,2.656805,-0.08615758,-1.061659,2.700777,-0.04792425,-1.327133,2.748639,-0.01064445,-1.319968,2.590789,0.09866071,-0.6526478,2.630874,0.03370816,-0.9992929,2.555725,0.03640279,-1.296917,2.510121,0.004703986,-1.342951,2.412281,-0.1607978,-0.2396931,2.695615,-0.06928439,-0.2570375,2.828172,-0.1002695,-0.2777717,2.810257,-0.36633,-0.6042963,2.440953,-0.3409938,-0.5466006,2.453733
0.03836884,0.04905026,1.254563,0.03544972,0.3384228,1.245618,0.03232371,0.6090942,1.225648,-0.02552062,0.6794673,1.205584,-0.06719285,0.5257634,1.277234,-0.09135896,0.2405955,1.322064,-0.1033731,0.008817153,1.298433,-0.1014666,-0.02885963,1.284566,0.1693435,0.4594347,1.10881,0.2233325,0.1796773,1.031418,0.1734738,-0.02406069,0.9836559,0.1785254,-0.02888502,0.9853167,-0.0231722,0.05680979,1.272597,0.0732868,-0.2190333,1.149667,0.2075246,-0.5687645,1.276587,0.15037,-0.5976453,1.17116,0.09656527,0.0396012,1.167155,0.1170019,-0.2576713,1.064894,0.1592621,-0.657402,1.043127,0.1029368,-0.6807885,0.9422362,0.03314286,0.543828,1.232329,-0.103227,-0.07971159,1.29051,-0.06456882,-0.0478378,1.270629,0.2177829,-0.07017597,0.988203,0.2055776,-0.02343807,0.9558182
0.04147719,-0.1095226,1.674015,0.1005667,0.2166417,1.685287,0.158498,0.524281,1.681813,0.2326338,0.6464805,1.693814,-0.03687973,0.4164529,1.631731,-0.2585124,0.2415118,1.599653,-0.4037717,0.1098319,1.520681,-0.4442132,0.08797213,1.496591,0.28701,0.3773976,1.723986,0.3972895,0.1254143,1.776687,0.5371848,-0.02864166,1.768786,0.60462,-0.1035286,1.773669,-0.04280825,-0.09115207,1.614013,-0.116071,-0.4180235,1.580987,-0.1984517,-0.7871519,1.556737,-0.1612897,-0.8155264,1.416605,0.1249075,-0.121841,1.656219,0.1687625,-0.4515768,1.637568,0.2213458,-0.812054,1.651006,0.2547916,-0.8784705,1.571371,0.1444066,0.4496401,1.684973,-0.520827,0.05117015,1.476884,-0.4190403,0.04141418,1.444919,0.675221,-0.1704877,1.787451,0.6106588,-0.1387916,1.802083
0.04147837,-0.428207,2.823615,0.03747234,-0.1779078,2.867683,0.032397,0.06881117,2.899084,0.05156029,0.1813698,2.945648,-0.07469256,0.02570572,2.856683,-0.05572305,-0.1277072,2.702977,-0.0004667135,-0.2641556,2.551497,0.09928066,-0.3761846,2.403765,0.1346514,-0.07862125,2.961536,0.2235759,-0.2346072,3.032578,0.1773597,-0.3276792,2.837756,0.1587967,-0.357756,2.781939,-0.0004633876,-0.4047312,2.766648,-0.08168386,-0.8451094,2.733726,-0.1580382,-1.127482,2.824988,-0.147935,-1.225439,2.739529,0.08244726,-0.4423219,2.820472,0.1550199,-0.8498021,2.61591,0.1983404,-1.136914,2.496241,0.2514639,-1.141036,2.378602,0.0338093,0.007586526,2.893281,0.1354259,-0.413168,2.380755,0.05640081,-0.3780571,2.39325,0.1403429,-0.3713908,2.716624,0.1091642,-0.3165777,2.738417
0.04263955,-0.1415358,1.678583,0.1677765,0.164057,1.602918,0.2823849,0.4541726,1.513784,0.3435285,0.5483815,1.51759,0.153627,0.3416013,1.447382,0.2255491,0.168047,1.383032,0.417526,0.2830475,1.442262,0.4483965,0.3164212,1.453625,0.3922811,0.2922965,1.486952,0.3558171,0.1139569,1.628597,0.2434117,0.2511321,1.461243,0.1846774,0.2960029,1.380658,-0.02955709,-0.1197236,1.607196,0.04974768,-0.4655526,1.54211,0.04720842,-0.7542976,1.505561,0.1397102,-0.742793,1.472116,0.1114201,-0.1586969,1.684446,0.1508292,-0.4878365,1.655684,0.1637907,-0.7753627,1.612208,0.06274879,-0.7589962,1.565828,0.2551432,0.3836921,1.53806,0.4900831,0.310857,1.464788,0.4200765,0.2727439,1.493667,0.1546056,0.3402916,1.371278,0.136826,0.2448689,1.385133
0.04411739,-0.08268035,1.652131,0.02400652,0.2243599,1.678468,0.004864565,0.5168002,1.691263,-0.02849985,0.6669851,1.664395,-0.1669541,0.380128,1.741138,-0.1866233,0.1349932,1.702599,-0.208445,-0.05615697,1.589612,-0.2021911,-0.1208529,1.555283,0.1521938,0.3990646,1.647821,0.2475847,0.1833361,1.452032,0.2271502,0.2018716,1.35679,0.2039453,0.2200805,1.271096,-0.03185578,-0.09520005,1.629459,0.02099235,-0.4543234,1.594126,0.06373905,-0.7656667,1.579159,0.03248912,-0.7918093,1.443794,0.1182518,-0.06629946,1.602131,0.1862804,-0.3760873,1.472106,0.2113445,-0.7391682,1.630071,0.1772291,-0.7662258,1.49452,0.009543118,0.4455947,1.690255,-0.1842924,-0.1987052,1.52626,-0.2325947,-0.170993,1.571727,0.2076554,0.2823775,1.195234,0.1562209,0.209309,1.242
