SpineBase_x,SpineBase_y,SpineBase_z,SpineMid_x,SpineMid_y,SpineMid_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,SpineShoulder_x,SpineShoulder_y,SpineShoulder_z,HandTipLeft_x,HandTipLeft_y,HandTipLeft_z,ThumbLeft_x,ThumbLeft_y,ThumbLeft_z,HandTipRight_x,HandTipRight_y,HandTipRight_z,ThumbRight_x,ThumbRight_y,ThumbRight_z
0.2034695,-0.4027334,2.430363,0.1976581,-0.1372442,2.492579,0.1908346,0.122958,2.545131,0.1993691,0.2653647,2.557651,0.02312027,0.02191458,2.51082,-0.01008679,-0.1784907,2.426241,0.08711655,0.01385653,2.316688,0.09958852,0.07899239,2.352673,0.3619638,0.01651938,2.503438,0.4648296,-0.1503236,2.418344,0.3826441,-0.2091987,2.243093,0.3512243,-0.219577,2.219021,0.1329586,-0.3973074,2.389702,-0.009233506,-0.3144924,2.008565,0.0002570694,-0.7072558,1.934123,0.00005606638,-0.7320934,1.814593,0.2689765,-0.3977001,2.408347,0.3217459,-0.3067922,1.868436,0.1468979,-0.6733084,1.900007,0.150818,-0.7500052,1.81212,0.1927261,0.05835338,2.533749,0.1372073,0.1131576,2.34984,0.0554277,0.09024861,2.323364,0.3106578,-0.2371388,2.16925,0.2977982,-0.2551654,2.245833
0.2051193,-0.3860537,2.410164,0.1909414,-0.1193802,2.497836,0.178628,0.1404816,2.57263,0.1645534,0.2664089,2.603797,0.04249853,0.007766318,2.481002,-0.005696192,-0.1730023,2.418021,0.04501359,0.01611509,2.272859,0.05035341,0.07755528,2.318408,0.3516173,0.02999277,2.516285,0.4905236,-0.1532971,2.441705,0.6800611,-0.1593323,2.291404,0.7463778,-0.172656,2.250337,0.1342114,-0.3826994,2.369953,-0.07268352,-0.3229545,2.016513,0.02994643,-0.7007582,2.157469,0.02718559,-0.7680095,2.098088,0.270353,-0.3794579,2.38687,0.1501695,-0.3320961,1.9759,0.1331216,-0.7027183,2.057016,0.1589614,-0.7539383,1.979831,0.181282,0.07610597,2.556209,0.08668904,0.120663,2.308766,0.01458511,0.0979343,2.296067,0.7889419,-0.1848875,2.199158,0.7332203,-0.2133904,2.2542
0.2055156,-0.2267521,2.167789,0.2018496,0.01878135,2.142141,0.1962239,0.2585974,2.106349,0.2032849,0.3998409,2.071327,0.01427279,0.1619182,2.091882,-0.06966294,-0.04425752,2.100531,0.004438654,-0.2353748,1.934815,0.03801835,-0.3129102,1.875155,0.3992226,0.1564062,2.106956,0.4883023,-0.05106219,2.149079,0.4068325,-0.2237815,1.972858,0.4256866,-0.2866481,1.929674,0.1138591,-0.2224217,2.126106,0.06639256,-0.4241208,1.821753,0.1428855,-0.701242,1.818318,0.1818917,-0.7276644,1.708715,0.2919884,-0.2250441,2.150223,0.3922774,-0.3888627,1.836566,0.2709065,-0.6731412,1.834756,0.293092,-0.7148835,1.74225,0.1979239,0.1995222,2.117165,0.06973159,-0.3767625,1.831205,0.07899022,-0.2712508,1.878161,0.4258229,-0.3547338,1.867143,0.3519175,-0.2861187,1.880701
0.2066611,-0.3992664,2.400986,0.2053094,-0.13119,2.48363,0.2038961,0.1301214,2.554039,0.2050308,0.2623466,2.550502,0.01413664,0.007395098,2.510507,0.0001828394,-0.177356,2.423518,0.04702726,0.04293307,2.335157,0.08717462,0.07231632,2.332093,0.3503419,0.02410257,2.468704,0.3775655,-0.1651774,2.311897,0.2870371,-0.2181515,2.160964,0.2101299,-0.2498418,2.087345,0.1375653,-0.3971234,2.367718,-0.07672448,-0.3249508,2.021327,0.03255793,-0.7034432,2.163796,0.003242729,-0.7708864,2.129594,0.2703272,-0.3908491,2.370975,0.1572378,-0.3342066,1.974874,0.1446891,-0.6986645,2.045141,0.1620982,-0.7618406,1.983183,0.2043235,0.06552482,2.538381,0.1208707,0.1082322,2.320612,0.0440107,0.08677191,2.317358,0.1669347,-0.2741402,2.026195,0.257569,-0.2827153,2.050765
0.2069541,-0.3997868,2.402503,0.204967,-0.1295494,2.486552,0.2025559,0.1342428,2.557895,0.2025063,0.2644473,2.552205,0.01592228,0.006494766,2.505331,0.002580835,-0.1788229,2.418454,0.07148141,0.01351414,2.286096,0.08166983,0.07238759,2.324583,0.3486174,0.02508119,2.469729,0.3766568,-0.1639991,2.312818,0.2867733,-0.2159837,2.161122,0.2108841,-0.2480169,2.088923,0.1378101,-0.3977121,2.368895,-0.07510014,-0.3236555,2.022007,0.03384679,-0.6995115,2.163975,0.009775924,-0.7687929,2.130097,0.2706666,-0.3911635,2.372338,0.1578751,-0.3309295,1.976676,0.1461389,-0.7002747,2.049585,0.1617987,-0.7623336,1.9843,0.2031786,0.06915357,2.542218,0.1174272,0.1130615,2.316853,0.03636961,0.08170903,2.306061,0.1647355,-0.2742551,2.023584,0.2659953,-0.2892764,2.057
0.2072491,-0.2242544,2.165468,0.2044004,0.02022829,2.142377,0.2010514,0.2587403,2.108923,0.2060846,0.4003969,2.07306,0.01694329,0.1615843,2.09252,-0.06745803,-0.04571625,2.102208,0.01810379,-0.2294715,1.931264,0.04093006,-0.3091976,1.876631,0.4012734,0.1552332,2.108994,0.4908393,-0.05185018,2.150603,0.4241754,-0.2234709,1.981664,0.4355319,-0.2935092,1.934325,0.1158594,-0.2195328,2.123874,0.06434201,-0.4257625,1.821431,0.1429644,-0.7012063,1.817067,0.1822928,-0.7275814,1.707945,0.292867,-0.2228211,2.148547,0.391809,-0.3925283,1.835811,0.2697859,-0.6751697,1.833458,0.2906365,-0.7141749,1.738984,0.2020468,0.1999824,2.119133,0.06697171,-0.3711919,1.831296,0.09011911,-0.2863766,1.86808,0.4551525,-0.3660928,1.88756,0.3617924,-0.2859212,1.877177
0.2072723,-0.2250701,2.165466,0.2036851,0.01878462,2.140755,0.1993615,0.2569954,2.105132,0.2058945,0.3986744,2.067552,0.01674645,0.1609265,2.090151,-0.06675605,-0.04940187,2.104409,0.004486975,-0.2511839,1.949776,0.02421261,-0.3104388,1.884803,0.400575,0.1546575,2.106297,0.4915286,-0.05234535,2.149733,0.4522673,-0.2444935,1.972112,0.4564883,-0.3309779,1.922556,0.1161191,-0.2203953,2.123529,0.06492067,-0.4255761,1.821334,0.1435827,-0.7014182,1.81778,0.1825142,-0.7276006,1.708494,0.2930027,-0.2236842,2.148594,0.3926148,-0.3914698,1.836008,0.2704166,-0.674248,1.834426,0.2915111,-0.7146975,1.740693,0.2006153,0.198288,2.115986,0.05606823,-0.3759553,1.829508,0.06287551,-0.2565834,1.8849,0.4294259,-0.4174148,1.88385,0.394376,-0.3284801,1.844744
0.207817,-0.3924687,2.427741,0.2011036,-0.1311012,2.498642,0.1964939,0.1264525,2.551139,0.205548,0.2646467,2.57333,0.04234806,0.01056599,2.481405,-0.006262808,-0.1766236,2.424925,0.0680861,0.02091307,2.303651,0.08347899,0.09045638,2.343649,0.3716324,0.02222658,2.500658,0.5017958,0.08365324,2.380129,0.3806667,0.1935475,2.437885,0.3645243,0.2032286,2.468457,0.1356612,-0.3873205,2.394172,-0.06507728,-0.3297955,2.036749,-0.04336046,-0.7278467,1.960115,-0.03726922,-0.7526373,1.840807,0.2736488,-0.3870475,2.395897,0.1560115,-0.335436,1.976902,0.1348587,-0.7044398,2.057871,0.1612034,-0.7575028,1.983547,0.1972099,0.06301245,2.538765,0.1238701,0.1283311,2.33767,0.03921552,0.1036587,2.317526,0.2881159,0.2709556,2.518062,0.3450597,0.1580654,2.479571
0.2110261,-0.2254063,2.165169,0.205814,0.01978736,2.142989,0.2005052,0.2589031,2.110194,0.2070507,0.4001763,2.074371,0.01786586,0.1603906,2.092584,-0.06764873,-0.04517552,2.102583,0.008782427,-0.2502809,1.953537,0.0258845,-0.3040096,1.887951,0.4024461,0.1541878,2.110473,0.4917413,-0.05396772,2.151741,0.4448979,-0.1929917,2.018697,0.4477739,-0.2741539,1.951896,0.1211014,-0.2211351,2.123635,0.06259397,-0.4259611,1.82067,0.1427085,-0.701296,1.816801,0.1823513,-0.727563,1.707985,0.2953537,-0.2236193,2.148162,0.3914975,-0.3938426,1.833983,0.2697553,-0.6749013,1.833948,0.2906422,-0.7144025,1.740928,0.2019569,0.1999816,2.120239,0.05741735,-0.3702638,1.829212,0.06716896,-0.2570628,1.889596,0.4754626,-0.3370442,1.916817,0.4090503,-0.2543317,1.921952
0.2112286,-0.2260973,2.168441,0.2073772,0.01862418,2.151678,0.2025086,0.2571112,2.124788,0.2087512,0.3974693,2.086384,0.01872766,0.1584816,2.102854,-0.06723194,-0.04822135,2.108417,-0.01043447,-0.2451499,1.937368,0.03186399,-0.3132274,1.876664,0.4064113,0.1525179,2.126031,0.4962454,-0.05718193,2.160713,0.4271762,-0.2305043,1.981067,0.4400347,-0.29779,1.935047,0.1202627,-0.2213755,2.125238,0.06374835,-0.425714,1.817133,0.1412788,-0.7008622,1.816529,0.1809339,-0.7275305,1.70732,0.2963724,-0.2246291,2.153159,0.391278,-0.3939388,1.833821,0.2663777,-0.6771924,1.834692,0.2946119,-0.7148892,1.741425,0.203868,0.1983545,2.133324,0.06817557,-0.376005,1.829234,0.06751041,-0.2607579,1.883539,0.4481311,-0.3674867,1.885313,0.3638079,-0.2854071,1.877621
0.2126622,-0.2449302,2.157553,0.2207308,0.0009350751,2.123226,0.2252765,0.2420937,2.078841,0.2385895,0.3818646,2.036338,0.04646966,0.1434873,2.056156,-0.05351267,-0.05661315,2.056014,0.1614712,-0.08428328,1.933181,0.1715313,-0.06145505,1.955342,0.432584,0.1394299,2.09574,0.5181934,-0.06184819,2.146016,0.4315183,-0.2258632,1.976457,0.4394127,-0.2937667,1.933817,0.1290238,-0.2379062,2.10717,-0.09622418,-0.4422937,1.897423,-0.2952707,-0.7033145,1.845386,-0.3627783,-0.7179374,1.780417,0.290527,-0.2456973,2.14924,0.4063084,-0.3578867,1.809071,0.2834712,-0.6781008,1.954177,0.3484938,-0.7205501,1.958841,0.2244667,0.1826003,2.091748,0.1996779,-0.00129597,1.9612,0.1865495,-0.1276298,1.998457,0.4138747,-0.3645873,1.868459,0.3614677,-0.2717502,1.875167
0.2134497,-0.3777357,2.420214,0.2153293,-0.1148303,2.508553,0.214694,0.1416778,2.587526,0.2011579,0.2620077,2.607263,0.05254552,0.01563618,2.483853,-0.008877958,-0.1709259,2.436744,0.04867449,0.04983163,2.356587,0.05563828,0.102587,2.340255,0.3797543,0.07370412,2.544139,0.488185,0.224893,2.515948,0.328528,0.225311,2.5832,0.2928437,0.2057583,2.599125,0.1451063,-0.3765907,2.388149,-0.06642383,-0.3247696,2.03639,0.0341091,-0.7049584,2.158688,0.04736563,-0.7619135,2.082432,0.2763445,-0.3685736,2.389375,0.1554897,-0.3356911,1.974642,0.1347452,-0.7042803,2.056627,0.1577566,-0.7571772,1.980139,0.215265,0.07843507,2.569748,0.09784149,0.1403199,2.328958,0.01868759,0.1250696,2.337143,0.2672959,0.173244,2.609281,0.3235275,0.1720999,2.601603
0.2141287,-0.2442563,2.15736,0.2203099,0.003428175,2.125713,0.2245744,0.2458263,2.084465,0.238172,0.3864886,2.047253,0.04652431,0.144775,2.058501,-0.05167581,-0.05683986,2.056836,0.1609764,-0.08687237,1.93656,0.170669,-0.06271667,1.958039,0.4332544,0.1408783,2.099582,0.5184274,-0.06191428,2.148296,0.4256072,-0.2317312,1.964219,0.4369709,-0.2945342,1.931724,0.1306138,-0.2377909,2.107177,-0.09435071,-0.4412738,1.895891,-0.3079193,-0.7048142,1.83435,-0.3709409,-0.718653,1.773685,0.2918826,-0.2442219,2.149183,0.4070791,-0.3593822,1.809794,0.2831665,-0.6773418,1.954163,0.3487612,-0.7215147,1.961861,0.2237557,0.1860597,2.096607,0.198811,-0.005125625,1.96744,0.1856,-0.1367718,2.002311,0.4126965,-0.3708802,1.870561,0.360011,-0.275137,1.867526
0.2168623,-0.2480944,2.191562,0.2312833,0.009395404,2.177786,0.2433969,0.259755,2.156348,0.2615301,0.39983,2.139942,0.05745096,0.1572141,2.114932,-0.04185914,-0.04349291,2.095574,0.1663989,-0.08459523,1.97398,0.1885949,-0.1207627,2.010534,0.4401317,0.1380394,2.164161,0.5212817,-0.07012572,2.190524,0.3944027,-0.2053116,1.997941,0.3575327,-0.2512695,1.945117,0.1345353,-0.2395065,2.14183,-0.05669875,-0.4044385,1.863682,-0.2539144,-0.6965558,1.683744,-0.2382163,-0.7255211,1.573845,0.2935314,-0.2500863,2.183263,0.3992447,-0.3377529,1.831691,0.2866441,-0.6767467,1.951931,0.3492638,-0.7239659,1.957653,0.2406693,0.1982261,2.163188,0.2366752,-0.1713509,2.019659,0.215793,-0.1469371,2.030286,0.3224991,-0.3054051,1.870525,0.4180673,-0.2484558,1.93152
0.2175959,-0.2424731,2.18141,0.2309116,0.0100268,2.171229,0.2421587,0.2571625,2.149457,0.2603304,0.3977405,2.134746,0.05866258,0.1562356,2.113191,-0.0402556,-0.05275822,2.100528,0.1655534,-0.08867233,1.968045,0.1860545,-0.1089749,2.001781,0.439842,0.1388138,2.153722,0.5234244,-0.06863376,2.191415,0.3957322,-0.2051064,2.000276,0.3589771,-0.2508231,1.948877,0.1331809,-0.2340148,2.130183,-0.05777526,-0.4097395,1.861089,-0.2503926,-0.6979909,1.688808,-0.2365663,-0.7266692,1.578516,0.2961622,-0.2444323,2.174257,0.4048375,-0.3459096,1.827721,0.2859995,-0.6775004,1.952556,0.349005,-0.7235603,1.954602,0.2396694,0.1962108,2.156775,0.2215036,-0.1557726,2.031679,0.1931627,-0.0253721,1.980671,0.3239574,-0.3053932,1.87197,0.4194495,-0.2447436,1.936314
0.2194982,-0.3765232,2.345973,0.1784474,-0.08046255,2.342607,0.1348807,0.2082781,2.330435,0.1775619,0.3285405,2.338956,0.02269064,0.1115753,2.253874,0.05745459,-0.08885744,2.082125,0.1440319,-0.1457504,2.00262,0.1895609,-0.2020589,1.96882,0.3000585,0.09823483,2.36872,0.3749724,-0.1222336,2.329725,0.5041524,-0.2228561,2.192799,0.502795,-0.2363382,2.14049,0.1430042,-0.3740912,2.262743,0.2875142,-0.2852687,1.917836,0.3137525,-0.695126,1.917446,0.3676066,-0.7479827,1.825584,0.288669,-0.3671336,2.35556,0.5095321,-0.3148343,2.072991,0.4169404,-0.6942202,1.986841,0.4416357,-0.7452246,1.871582,0.1460335,0.1371219,2.335559,0.2584363,-0.2405621,1.900799,0.1942121,-0.1623987,1.951594,0.5363137,-0.267386,2.073658,0.4214583,-0.2619564,2.114143
0.2374197,-0.2222739,2.156343,0.2197584,0.02273387,2.158735,0.2016205,0.2616006,2.150037,0.2115332,0.40284,2.119346,0.02136864,0.1548257,2.117911,-0.0649808,-0.04336071,2.109313,0.04617563,-0.220595,1.9437,0.08620258,-0.2860184,1.891772,0.4085575,0.1558189,2.15836,0.5108491,-0.04033137,2.189287,0.4591457,-0.2692226,2.064664,0.4671084,-0.3434643,1.956254,0.145494,-0.2222536,2.106641,0.1485307,-0.39106,1.77089,0.241097,-0.6870956,1.696333,0.2736803,-0.7126215,1.609436,0.3230511,-0.2163032,2.147656,0.2556414,-0.3564814,1.804552,0.1521636,-0.5561023,1.615143,0.1026341,-0.5492306,1.510178,0.206342,0.2027305,2.154157,0.1215187,-0.3414632,1.830842,0.1307387,-0.2779024,1.894261,0.4890513,-0.3808618,1.899723,0.4571207,-0.3042532,1.922118
0.2379971,-0.3866796,2.431552,0.2145215,-0.1358664,2.492316,0.1908065,0.1079153,2.540854,0.168099,0.2542668,2.535896,0.02845548,0.01883193,2.51315,-0.005446862,-0.1457066,2.404169,0.09179396,0.07064968,2.377045,0.1133649,0.117848,2.38297,0.3540026,0.03043786,2.498585,0.4839468,-0.1437795,2.388932,0.3172943,-0.2081863,2.222305,0.3250284,-0.2272069,2.200349,0.1650365,-0.3853603,2.390134,-0.005095968,-0.2345749,2.002837,0.02655858,-0.6405975,1.960497,0.02232445,-0.6669053,1.839498,0.3048381,-0.3778666,2.409415,0.3141571,-0.2662528,1.900161,0.1082302,-0.3273822,2.12155,0.08382162,-0.3069734,1.988987,0.1968046,0.04766435,2.53062,0.1559837,0.1630161,2.386392,0.07914538,0.1316956,2.356105,0.2419327,-0.2436668,2.143772,0.3507273,-0.2783462,2.225091
0.2385925,-0.2279293,2.155459,0.2168065,0.02004304,2.159839,0.1943068,0.2605288,2.154161,0.2035977,0.4029552,2.125198,0.01606405,0.1536593,2.123668,-0.06864468,-0.04503822,2.112096,0.07487834,-0.2324953,1.990355,0.114056,-0.2970955,1.883834,0.4047077,0.1574919,2.156843,0.5022495,-0.04377868,2.188064,0.3595052,-0.1859477,2.011951,0.38688,-0.2126138,1.983445,0.1475654,-0.2304352,2.106556,0.1341929,-0.4359743,1.794041,0.2146221,-0.6796823,1.70796,0.2516226,-0.7043932,1.62295,0.3231536,-0.2196913,2.146191,0.3879186,-0.3346922,1.793817,0.3958547,-0.5458524,1.555605,0.3439812,-0.6288581,1.560534,0.2002322,0.2013049,2.157465,0.1490944,-0.3651803,1.835637,0.1641139,-0.3052189,1.9,0.3964623,-0.2441461,1.938789,0.3323593,-0.1957576,1.988053
0.2388202,-0.3819349,2.363846,0.2323116,-0.07412029,2.390532,0.2269212,0.2222112,2.404184,0.2415854,0.3577588,2.381893,0.05434775,0.1472178,2.374573,-0.1675427,0.09243753,2.289364,-0.3559028,0.06930085,2.193893,-0.3772974,0.08162735,2.181039,0.3759648,0.1369156,2.373426,0.4269227,-0.1159349,2.317373,0.3730762,-0.2656274,2.172136,0.3232326,-0.2955458,2.107759,0.163565,-0.3773195,2.321567,0.09238908,-0.3713143,1.958037,0.1265715,-0.7206712,1.816072,0.1236011,-0.7542261,1.684091,0.3062117,-0.3751571,2.331914,0.4264804,-0.3583965,2.000152,0.4448969,-0.6826659,1.838134,0.4618174,-0.7295922,1.729306,0.2283088,0.1493576,2.403002,-0.4482524,0.07804808,2.107076,-0.3263462,0.09780917,2.163909,0.2686206,-0.3408775,2.059924,0.3585332,-0.2936624,2.059074
0.2394079,-0.3863743,2.431122,0.2139351,-0.1365938,2.491318,0.1882468,0.1077963,2.540131,0.1669707,0.2542484,2.538331,0.02453309,0.01970901,2.518096,-0.004130458,-0.1413868,2.404361,0.105226,-0.01016581,2.351299,0.1070877,0.07769284,2.38306,0.3527708,0.03115821,2.498378,0.464102,-0.1367378,2.417902,0.392756,-0.1942716,2.249257,0.3457142,-0.2253997,2.208363,0.1666952,-0.385316,2.390272,-0.001894317,-0.2378678,2.002257,0.02593695,-0.6435311,1.959719,0.02037975,-0.6696799,1.839409,0.3057663,-0.3773349,2.408819,0.3052275,-0.2670902,1.900488,0.1961448,-0.4037967,2.133116,0.1914076,-0.3675127,1.994527,0.1946271,0.04740921,2.529904,0.1641968,0.1386829,2.381124,0.0745096,0.1098882,2.376,0.3045653,-0.2397333,2.161795,0.3217719,-0.1986349,2.155095
0.240097,-0.3089806,2.586596,0.2254916,-0.08094987,2.572287,0.2125528,0.1433899,2.552997,0.1558202,0.2807057,2.536775,0.0604812,0.07082731,2.551251,0.04493852,-0.1061363,2.494192,0.236971,-0.08047536,2.418802,0.2795649,-0.06676701,2.450457,0.3475659,0.07690285,2.518665,0.344992,-0.08995955,2.458664,0.4330055,-0.245058,2.386823,0.4245112,-0.2926505,2.368287,0.1730966,-0.3106678,2.551204,0.02969557,-0.3556434,2.174068,-0.02417968,-0.6959503,2.091807,-0.009974761,-0.7482141,1.982257,0.3014109,-0.3004046,2.560729,0.1328147,-0.357008,2.156946,0.1389526,-0.7136857,2.116162,0.117898,-0.758505,2.028542,0.2158591,0.0880128,2.559643,0.3505231,-0.02852072,2.458709,0.2245378,-0.0001297714,2.466278,0.4385696,-0.351221,2.350642,0.4049823,-0.3030934,2.413333
0.2401821,-0.3090799,2.587275,0.2248303,-0.08113055,2.570445,0.2107615,0.1436507,2.547668,0.1545039,0.2805004,2.53138,0.06354032,0.07471653,2.537971,0.04541909,-0.1070692,2.494236,0.2368345,-0.08478443,2.421923,0.278701,-0.07338029,2.446457,0.346935,0.07778532,2.513881,0.3455409,-0.09073221,2.457909,0.3097017,-0.2720238,2.34671,0.293619,-0.313672,2.324116,0.1732356,-0.3107326,2.551638,0.03063302,-0.3554407,2.174244,-0.02446665,-0.6960513,2.091643,-0.01015918,-0.7476895,1.981757,0.301453,-0.3005494,2.561268,0.1327396,-0.3576102,2.156128,0.1389426,-0.7137464,2.116338,0.1181913,-0.7582301,2.028663,0.2143645,0.08816638,2.555232,0.3516558,-0.03445362,2.455443,0.225117,-0.005348152,2.455417,0.2618318,-0.3686763,2.258804,0.3299682,-0.3374737,2.330561
0.2459279,-0.4013462,2.423784,0.2226208,-0.1202454,2.487584,0.2016834,0.1534788,2.543887,0.2223451,0.2790788,2.572851,0.03795385,0.0398248,2.467448,0.01398406,-0.1821238,2.381304,0.1068522,0.02233431,2.285383,0.1264086,0.08182994,2.302642,0.3775305,0.02423274,2.528579,0.4389186,-0.1885312,2.436108,0.4652525,-0.2296083,2.241884,0.4633511,-0.2616565,2.182173,0.1793579,-0.3979848,2.382221,0.1686498,-0.3349013,1.971002,0.1632704,-0.7110739,1.923334,0.1616637,-0.753794,1.822506,0.3078513,-0.3924621,2.408586,0.2782454,-0.345605,1.960781,0.3010264,-0.720935,1.834614,0.3147697,-0.7448542,1.717349,0.2065168,0.08663961,2.530311,0.1540413,0.1118812,2.297254,0.08130842,0.09184145,2.270322,0.4583625,-0.2875849,2.13848,0.4507656,-0.3275706,2.229455
0.2479828,-0.3584907,2.421661,0.2258296,-0.1001611,2.465609,0.2040162,0.1521356,2.501427,0.2459987,0.2804564,2.531941,0.04826952,0.06455866,2.450645,0.006166744,-0.1607967,2.360692,0.1069216,-0.02507307,2.250476,0.1834928,0.03804469,2.194246,0.3850858,0.03750165,2.525348,0.437693,-0.1850478,2.43637,0.3499265,-0.1765986,2.272747,0.2843076,-0.1223756,2.307851,0.1781434,-0.3505957,2.37207,0.1732771,-0.3365024,1.956443,0.1712286,-0.7159433,1.815909,0.1852513,-0.7420313,1.715412,0.312069,-0.3583956,2.407861,0.2716892,-0.3355508,1.981542,0.2784433,-0.7162459,1.926801,0.3222986,-0.7446396,1.843367,0.2095563,0.08967251,2.494349,0.2211052,0.05895433,2.189268,0.1446638,0.05449749,2.161489,0.2477338,-0.1091338,2.260241,0.2935373,-0.09227252,2.286577
0.2501064,-0.3991004,2.360648,0.2422614,-0.08439821,2.375407,0.2282145,0.2312461,2.374563,0.23957,0.3669602,2.372959,0.06912399,0.1207335,2.31879,0.1343113,-0.001162193,2.132223,0.3338593,-0.04219632,1.998646,0.3900279,-0.05493777,1.960005,0.3612203,0.1588496,2.37513,0.4108881,-0.1145442,2.296739,0.3883163,-0.2602352,2.138371,0.3398682,-0.2927798,2.103709,0.1769914,-0.397244,2.307083,0.09058117,-0.3709167,1.956996,0.1254159,-0.719556,1.809439,0.1223515,-0.7534928,1.683149,0.3150509,-0.3880816,2.340948,0.4337724,-0.3799934,1.989859,0.4485326,-0.6837077,1.82963,0.4576711,-0.7097281,1.703496,0.2332787,0.1522016,2.377809,0.4552013,-0.04903192,1.880383,0.4231725,-0.07232198,1.963055,0.2796026,-0.3322509,2.058324,0.3716654,-0.3045068,2.038
0.2504197,-0.2696366,2.59015,0.2276341,-0.04422021,2.60866,0.2030367,0.1727868,2.615826,0.2115173,0.3106518,2.603005,0.062577,0.05350767,2.603049,0.01511526,-0.1958022,2.56671,-0.04539271,-0.02088921,2.441886,-0.05097655,0.04187861,2.450226,0.3803189,0.08496286,2.611416,0.4541061,-0.1167262,2.663967,0.4794333,-0.2517468,2.42911,0.469156,-0.2984937,2.396938,0.1786662,-0.2735992,2.557998,0.1588985,-0.3037099,2.169228,0.1185147,-0.7283559,2.330623,0.07085893,-0.7797912,2.242927,0.314647,-0.2594497,2.554277,0.2323566,-0.3150719,2.146662,0.2166612,-0.6856239,2.116433,0.180061,-0.7506278,2.037574,0.20956,0.1191588,2.616611,-0.08703388,0.09809005,2.422458,-0.08780813,0.06027022,2.422353,0.4755224,-0.3397654,2.369571,0.4520376,-0.2920595,2.382847
0.2510369,-0.3497646,2.593282,0.2284007,-0.1025778,2.563312,0.2065434,0.1585042,2.523867,0.1629497,0.2876925,2.501711,0.06336497,0.0790286,2.5274,0.05315163,-0.1078613,2.455099,-0.1418843,-0.1611153,2.491273,-0.1499414,-0.1621642,2.579973,0.3501958,0.08523931,2.508616,0.3574004,-0.0800757,2.460797,0.3402098,-0.2693305,2.367345,0.3236761,-0.316408,2.357163,0.1836899,-0.3454751,2.55181,0.02486935,-0.3624861,2.163582,-0.0702404,-0.7058267,2.019855,-0.0283647,-0.7396106,1.937153,0.3119679,-0.3451285,2.569209,0.1278758,-0.3615692,2.150468,0.1396141,-0.711358,2.119796,0.111047,-0.7602031,2.021327,0.2114021,0.09801619,2.535396,-0.1188993,-0.1707428,2.632779,-0.1768235,-0.2035027,2.499228,0.350542,-0.3980847,2.28133,0.3528431,-0.3303409,2.373692
0.2514881,-0.4015456,2.357903,0.251222,-0.08681897,2.37518,0.2490909,0.218571,2.379043,0.2715755,0.3561918,2.368452,0.07545172,0.1419762,2.342667,-0.05511092,0.2899033,2.16115,-0.06628603,0.4763671,2.004233,-0.0769825,0.5435333,1.978288,0.3911076,0.1268357,2.356297,0.4339237,-0.1186288,2.31163,0.3685158,-0.2689818,2.172982,0.3355629,-0.2700932,2.142284,0.1774655,-0.395514,2.314971,0.09119116,-0.3697809,1.95942,0.1254598,-0.7199497,1.817299,0.1220173,-0.7532657,1.684635,0.3178356,-0.3949394,2.327263,0.4356705,-0.3790248,1.987324,0.4459647,-0.68216,1.835157,0.4625086,-0.7320369,1.727035,0.2502192,0.143536,2.380744,-0.09211361,0.6122193,1.942291,-0.1225243,0.5775666,1.996667,0.2866818,-0.3113745,2.079997,0.3850206,-0.2690016,2.106059
0.2521233,-0.3908349,2.340139,0.2262504,-0.1168397,2.454879,0.2030978,0.1508169,2.542741,0.2320857,0.2799279,2.566921,0.04424362,0.03903402,2.45831,0.0138179,-0.179129,2.377855,0.06459928,-0.01170113,2.281819,0.09789646,0.08015955,2.300146,0.378532,0.01519723,2.525865,0.4408212,-0.1912817,2.422379,0.4756353,-0.2493694,2.227284,0.4796503,-0.2654583,2.177676,0.1929157,-0.3860109,2.302526,0.2002143,-0.3143287,1.892883,0.1557065,-0.7004413,1.925755,0.1566814,-0.7559731,1.82638,0.3043166,-0.3845405,2.316465,0.2919344,-0.4447691,1.786069,0.2668386,-0.5019131,1.475233,0.2833706,-0.5309612,1.359897,0.2067856,0.08552879,2.525131,0.1142086,0.1225183,2.290267,0.07008606,0.0836466,2.259531,0.4777979,-0.2910126,2.133522,0.4604715,-0.3323888,2.238371
